country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
AU,Australia,,,,,,2020-02-15,4,3,-2,3,3,0
AU,Australia,,,,,,2020-02-16,3,5,9,3,-1,0
AU,Australia,,,,,,2020-02-17,-1,0,-6,7,17,-2
AU,Australia,,,,,,2020-02-18,-3,-2,-13,7,14,-1
AU,Australia,,,,,,2020-02-19,-1,-1,-6,8,13,-1
AU,Australia,,,,,,2020-02-20,0,1,5,9,13,-2
AU,Australia,,,,,,2020-02-21,3,4,-1,12,16,-3
AU,Australia,,,,,,2020-02-22,5,4,10,8,3,-1
AU,Australia,,,,,,2020-02-23,3,4,9,4,-2,0
AU,Australia,,,,,,2020-02-24,-1,1,-10,8,17,-1
AU,Australia,,,,,,2020-02-25,-3,-1,-8,10,15,-1
AU,Australia,,,,,,2020-02-26,-1,0,-5,10,14,-1
AU,Australia,,,,,,2020-02-27,0,1,-2,10,14,-1
AU,Australia,,,,,,2020-02-28,4,6,0,14,17,-3
AU,Australia,,,,,,2020-02-29,6,6,18,11,4,-1
AU,Australia,,,,,,2020-03-01,4,7,20,6,-1,0
AU,Australia,,,,,,2020-03-02,0,5,-1,6,10,0
AU,Australia,,,,,,2020-03-03,-2,7,-14,9,15,-1
AU,Australia,,,,,,2020-03-04,0,12,-15,7,14,-1
AU,Australia,,,,,,2020-03-05,-2,9,-19,6,13,0
AU,Australia,,,,,,2020-03-06,3,14,-6,9,16,-2
AU,Australia,,,,,,2020-03-07,3,12,10,3,2,0
AU,Australia,,,,,,2020-03-08,3,8,14,0,-2,0
AU,Australia,,,,,,2020-03-09,-3,3,5,-9,-14,4
AU,Australia,,,,,,2020-03-10,-2,9,-11,6,13,-1
AU,Australia,,,,,,2020-03-11,-1,8,-2,6,14,-1
AU,Australia,,,,,,2020-03-12,-1,11,2,6,13,-1
AU,Australia,,,,,,2020-03-13,1,17,-8,5,14,-1
AU,Australia,,,,,,2020-03-14,-1,20,-15,-10,3,2
AU,Australia,,,,,,2020-03-15,-2,24,-8,-13,-1,2
AU,Australia,,,,,,2020-03-16,-1,33,-18,-7,12,1
AU,Australia,,,,,,2020-03-17,-5,35,-21,-14,5,3
AU,Australia,,,,,,2020-03-18,-7,32,-15,-18,2,5
AU,Australia,,,,,,2020-03-19,-10,25,-9,-22,0,5
AU,Australia,,,,,,2020-03-20,-12,20,-12,-22,0,6
AU,Australia,,,,,,2020-03-21,-17,11,-9,-28,-4,7
AU,Australia,,,,,,2020-03-22,-18,10,-11,-34,-12,6
AU,Australia,,,,,,2020-03-23,-17,17,-27,-36,-6,8
AU,Australia,,,,,,2020-03-24,-30,4,-30,-45,-19,12
AU,Australia,,,,,,2020-03-25,-31,2,-33,-50,-23,14
AU,Australia,,,,,,2020-03-26,-34,2,-23,-53,-27,16
AU,Australia,,,,,,2020-03-27,-35,2,-30,-53,-26,17
AU,Australia,,,,,,2020-03-28,-41,-9,-34,-53,-27,15
AU,Australia,,,,,,2020-03-29,-45,-19,-35,-58,-33,13
AU,Australia,,,,,,2020-03-30,-39,-13,-35,-59,-32,16
AU,Australia,,,,,,2020-03-31,-41,-13,-35,-59,-36,18
AU,Australia,,,,,,2020-04-01,-40,-13,-36,-60,-37,19
AU,Australia,,,,,,2020-04-02,-42,-13,-42,-63,-38,20
AU,Australia,,,,,,2020-04-03,-40,-7,-41,-61,-36,20
AU,Australia,,,,,,2020-04-04,-44,-14,-52,-61,-33,17
AU,Australia,,,,,,2020-04-05,-44,-18,-43,-62,-36,14
AU,Australia,,,,,,2020-04-06,-37,-12,-35,-61,-37,17
AU,Australia,,,,,,2020-04-07,-38,-10,-39,-61,-39,19
AU,Australia,,,,,,2020-04-08,-35,-6,-38,-61,-39,19
AU,Australia,,,,,,2020-04-09,-28,15,-31,-59,-40,18
AU,Australia,,,,,,2020-04-10,-76,-55,-43,-77,-82,33
AU,Australia,,,,,,2020-04-11,-40,-2,-51,-63,-41,18
AU,Australia,,,,,,2020-04-12,-58,-38,-42,-64,-43,15
AU,Australia,,,,,,2020-04-13,-45,-23,-18,-73,-78,27
AU,Australia,,,,,,2020-04-14,-37,-7,-35,-61,-42,19
AU,Australia,,,,,,2020-04-15,-37,-10,-31,-60,-41,20
AU,Australia,,,,,,2020-04-16,-39,-8,-27,-60,-41,20
AU,Australia,,,,,,2020-04-17,-37,-4,-33,-59,-39,20
AU,Australia,,,,,,2020-04-18,-43,-11,-42,-55,-30,16
AU,Australia,,,,,,2020-04-19,-45,-17,-35,-58,-34,14
AU,Australia,,,,,,2020-04-20,-39,-14,-35,-60,-35,17
AU,Australia,,,,,,2020-04-21,-39,-13,-31,-58,-37,18
AU,Australia,,,,,,2020-04-22,-38,-12,-28,-58,-37,18
AU,Australia,,,,,,2020-04-23,-39,-9,-26,-58,-37,19
AU,Australia,,,,,,2020-04-24,-36,-2,-27,-56,-35,18
AU,Australia,,,,,,2020-04-25,-52,-28,-30,-56,-43,17
AU,Australia,,,,,,2020-04-26,-36,-3,-34,-55,-32,13
AU,Australia,,,,,,2020-04-27,-36,-10,-27,-60,-39,17
AU,Australia,,,,,,2020-04-28,-36,-10,-37,-57,-34,16
AU,Australia,,,,,,2020-04-29,-38,-13,-41,-58,-34,11
AU,Australia,,,,,,2020-04-30,-39,-8,-43,-60,-34,18
AU,Australia,,,,,,2020-05-01,-35,-3,-42,-56,-31,18
AU,Australia,,,,,,2020-05-02,-33,-1,-38,-51,-27,13
AU,Australia,,,,,,2020-05-03,-34,-6,-20,-52,-29,11
AU,Australia,,,,,,2020-05-04,-39,-17,-24,-58,-41,17
AU,Australia,,,,,,2020-05-05,-32,-3,-33,-55,-31,16
AU,Australia,,,,,,2020-05-06,-33,-6,-30,-55,-31,16
AU,Australia,,,,,,2020-05-07,-32,-2,-25,-54,-31,16
AU,Australia,,,,,,2020-05-08,-29,5,-23,-51,-28,16
AU,Australia,,,,,,2020-05-09,-25,13,-32,-46,-23,12
AU,Australia,,,,,,2020-05-10,-29,-4,-16,-46,-24,9
AU,Australia,,,,,,2020-05-11,-31,-7,-26,-53,-27,14
AU,Australia,,,,,,2020-05-12,-31,-4,-30,-52,-28,15
AU,Australia,,,,,,2020-05-13,-31,-5,-28,-52,-27,15
AU,Australia,,,,,,2020-05-14,-31,-4,-24,-52,-28,15
AU,Australia,,,,,,2020-05-15,-29,2,-26,-50,-27,15
AU,Australia,,,,,,2020-05-16,-26,3,-14,-41,-22,9
AU,Australia,,,,,,2020-05-17,-26,-3,0,-45,-24,8
AU,Australia,,,,,,2020-05-18,-26,-4,-25,-51,-24,13
AU,Australia,,,,,,2020-05-19,-28,-3,-27,-51,-25,14
AU,Australia,,,,,,2020-05-20,-27,-3,-27,-51,-25,15
AU,Australia,,,,,,2020-05-21,-28,-3,-33,-52,-26,15
AU,Australia,,,,,,2020-05-22,-25,5,-33,-49,-23,14
AU,Australia,,,,,,2020-05-23,-23,5,-32,-42,-19,10
AU,Australia,,,,,,2020-05-24,-27,-3,-23,-47,-23,9
AU,Australia,,,,,,2020-05-25,-25,-4,-30,-50,-22,12
AU,Australia,,,,,,2020-05-26,-26,-2,-27,-47,-20,12
AU,Australia,,,,,,2020-05-27,-24,-2,-21,-46,-20,13
AU,Australia,,,,,,2020-05-28,-24,-1,-14,-45,-20,13
AU,Australia,,,,,,2020-05-29,-23,5,-25,-44,-19,12
AU,Australia,,,,,,2020-05-30,-20,5,-7,-35,-14,8
AU,Australia,,,,,,2020-05-31,-23,-1,-7,-42,-18,8
AU,Australia,,,,,,2020-06-01,-22,-5,-24,-48,-24,12
AU,Australia,,,,,,2020-06-02,-23,-2,-33,-46,-18,12
AU,Australia,,,,,,2020-06-03,-20,-2,-20,-44,-18,12
AU,Australia,,,,,,2020-06-04,-20,-1,-13,-44,-18,11
AU,Australia,,,,,,2020-06-05,-16,6,-13,-40,-17,10
AU,Australia,,,,,,2020-06-06,-15,3,2,-31,-14,6
AU,Australia,,,,,,2020-06-07,-17,-4,1,-40,-18,5
AU,Australia,,,,,,2020-06-08,-15,-3,17,-55,-52,14
AU,Australia,,,,,,2020-06-09,-19,0,-24,-44,-18,10
AU,Australia,,,,,,2020-06-10,-20,-4,-32,-45,-17,11
AU,Australia,,,,,,2020-06-11,-19,-1,-14,-42,-16,11
AU,Australia,,,,,,2020-06-12,-16,3,-23,-40,-15,10
AU,Australia,,,,,,2020-06-13,-14,3,-14,-33,-8,7
AU,Australia,,,,,,2020-06-14,-16,-1,-18,-40,-14,7
AU,Australia,,,,,,2020-06-15,-17,-2,-18,-42,-14,9
AU,Australia,,,,,,2020-06-16,-18,-1,-20,-41,-16,10
AU,Australia,,,,,,2020-06-17,-17,-2,-22,-41,-16,10
AU,Australia,,,,,,2020-06-18,-16,-1,-12,-40,-16,10
AU,Australia,,,,,,2020-06-19,-12,5,-16,-36,-15,9
AU,Australia,,,,,,2020-06-20,-11,3,-8,-30,-8,6
AU,Australia,,,,,,2020-06-21,-16,-2,-13,-40,-13,6
AU,Australia,,,,,,2020-06-22,-17,-3,-26,-43,-16,9
AU,Australia,,,,,,2020-06-23,-17,-1,-22,-41,-18,10
AU,Australia,,,,,,2020-06-24,-15,1,-17,-40,-16,10
AU,Australia,,,,,,2020-06-25,-15,1,-9,-39,-16,9
AU,Australia,,,,,,2020-06-26,-12,5,-14,-36,-15,9
AU,Australia,,,,,,2020-06-27,-12,3,-7,-30,-9,6
AU,Australia,,,,,,2020-06-28,-14,-2,-8,-37,-12,6
AU,Australia,,,,,,2020-06-29,-14,-1,-14,-42,-19,9
AU,Australia,,,,,,2020-06-30,-14,-2,-15,-41,-20,10
AU,Australia,,,,,,2020-07-01,-13,-2,-6,-41,-20,10
AU,Australia,,,,,,2020-07-02,-14,-1,-1,-41,-21,10
AU,Australia,,,,,,2020-07-03,-12,2,-14,-38,-20,9
AU,Australia,,,,,,2020-07-04,-11,2,-4,-32,-10,6
AU,Australia,,,,,,2020-07-05,-13,-2,6,-36,-14,5
AU,Australia,,,,,,2020-07-06,-11,-1,-8,-45,-26,10
AU,Australia,,,,,,2020-07-07,-11,3,-11,-42,-27,10
AU,Australia,,,,,,2020-07-08,-8,1,-4,-41,-26,10
AU,Australia,,,,,,2020-07-09,-14,-1,-1,-43,-27,11
AU,Australia,,,,,,2020-07-10,-13,2,-11,-41,-26,11
AU,Australia,,,,,,2020-07-11,-16,-1,-17,-38,-12,8
AU,Australia,,,,,,2020-07-12,-16,-4,-7,-40,-15,6
AU,Australia,,,,,,2020-07-13,-13,-2,-16,-45,-23,10
AU,Australia,,,,,,2020-07-14,-16,-4,-28,-46,-25,11
AU,Australia,,,,,,2020-07-15,-12,-1,-14,-44,-23,11
AU,Australia,,,,,,2020-07-16,-13,-2,-9,-43,-23,11
AU,Australia,,,,,,2020-07-17,-12,3,-15,-41,-22,10
AU,Australia,,,,,,2020-07-18,-13,1,-4,-35,-11,7
AU,Australia,,,,,,2020-07-19,-14,-2,2,-39,-15,6
AU,Australia,,,,,,2020-07-20,-14,-2,-14,-45,-19,9
AU,Australia,,,,,,2020-07-21,-17,-4,-21,-43,-19,10
AU,Australia,,,,,,2020-07-22,-16,-4,-18,-43,-17,10
AU,Australia,,,,,,2020-07-23,-18,-5,-14,-43,-17,10
AU,Australia,,,,,,2020-07-24,-15,1,-17,-41,-16,10
AU,Australia,,,,,,2020-07-25,-15,-2,-15,-39,-11,8
AU,Australia,,,,,,2020-07-26,-20,-7,-30,-49,-17,8
AU,Australia,,,,,,2020-07-27,-19,-6,-34,-47,-17,10
AU,Australia,,,,,,2020-07-28,-19,-5,-26,-44,-18,10
AU,Australia,,,,,,2020-07-29,-17,-5,-12,-42,-18,10
AU,Australia,,,,,,2020-07-30,-18,-3,-7,-43,-18,10
AU,Australia,,,,,,2020-07-31,-15,2,-12,-41,-17,9
AU,Australia,,,,,,2020-08-01,-15,-1,7,-37,-11,7
AU,Australia,,,,,,2020-08-02,-15,1,9,-41,-15,6
AU,Australia,,,,,,2020-08-03,-19,-5,-20,-46,-18,10
AU,Australia,,,,,,2020-08-04,-21,-6,-22,-46,-20,11
AU,Australia,,,,,,2020-08-05,-19,-7,-16,-45,-20,11
AU,Australia,,,,,,2020-08-06,-23,-8,-10,-46,-22,12
AU,Australia,,,,,,2020-08-07,-24,-6,-38,-47,-21,12
AU,Australia,,,,,,2020-08-08,-22,-6,-21,-44,-16,10
AU,Australia,,,,,,2020-08-09,-26,-11,-22,-51,-20,9
AU,Australia,,,,,,2020-08-10,-23,-9,-27,-49,-22,11
AU,Australia,,,,,,2020-08-11,-24,-9,-24,-47,-22,11
AU,Australia,,,,,,2020-08-12,-22,-9,-19,-47,-22,12
AU,Australia,,,,,,2020-08-13,-22,-8,-5,-45,-22,11
AU,Australia,,,,,,2020-08-14,-21,-4,-15,-47,-27,12
AU,Australia,,,,,,2020-08-15,-20,-5,-9,-42,-16,9
AU,Australia,,,,,,2020-08-16,-23,-9,-5,-46,-19,7
AU,Australia,,,,,,2020-08-17,-22,-9,-18,-48,-20,10
AU,Australia,,,,,,2020-08-18,-24,-10,-22,-47,-20,11
AU,Australia,,,,,,2020-08-19,-23,-10,-22,-47,-21,12
AU,Australia,,,,,,2020-08-20,-23,-9,-15,-47,-21,11
AU,Australia,,,,,,2020-08-21,-20,-4,-20,-44,-19,11
AU,Australia,,,,,,2020-08-22,-22,-9,-18,-43,-15,9
AU,Australia,,,,,,2020-08-23,-22,-9,-11,-46,-18,8
AU,Australia,,,,,,2020-08-24,-22,-9,-17,-48,-19,10
AU,Australia,,,,,,2020-08-25,-23,-9,-18,-47,-21,11
AU,Australia,,,,,,2020-08-26,-21,-8,-11,-45,-19,11
AU,Australia,,,,,,2020-08-27,-22,-8,-5,-45,-20,11
AU,Australia,,,,,,2020-08-28,-18,-1,-9,-42,-18,10
AU,Australia,,,,,,2020-08-29,-18,-5,10,-37,-13,7
AU,Australia,,,,,,2020-08-30,-21,-9,6,-43,-18,6
AU,Australia,,,,,,2020-08-31,-22,-7,-16,-47,-18,10
AU,Australia,,,,,,2020-09-01,-22,-7,-17,-45,-20,10
AU,Australia,,,,,,2020-09-02,-21,-7,-13,-45,-19,11
AU,Australia,,,,,,2020-09-03,-21,-7,-4,-44,-20,10
AU,Australia,,,,,,2020-09-04,-18,-1,-15,-43,-20,10
AU,Australia,,,,,,2020-09-05,-15,1,7,-37,-13,6
AU,Australia,,,,,,2020-09-06,-18,-9,5,-43,-17,5
AU,Australia,,,,,,2020-09-07,-21,-8,-13,-46,-19,9
AU,Australia,,,,,,2020-09-08,-22,-8,-18,-45,-20,10
AU,Australia,,,,,,2020-09-09,-21,-9,-22,-46,-19,10
AU,Australia,,,,,,2020-09-10,-21,-7,-3,-43,-20,9
AU,Australia,,,,,,2020-09-11,-18,-2,-8,-41,-18,8
AU,Australia,,,,,,2020-09-12,-18,-5,2,-37,-13,6
AU,Australia,,,,,,2020-09-13,-18,-6,13,-41,-16,5
AU,Australia,,,,,,2020-09-14,-18,-6,-1,-44,-15,7
AU,Australia,,,,,,2020-09-15,-19,-5,-4,-43,-17,8
AU,Australia,,,,,,2020-09-16,-18,-6,0,-42,-17,9
AU,Australia,,,,,,2020-09-17,-20,-7,-2,-43,-18,9
AU,Australia,,,,,,2020-09-18,-17,-2,-8,-41,-16,8
AU,Australia,,,,,,2020-09-19,-16,-4,7,-36,-12,6
AU,Australia,,,,,,2020-09-20,-19,-7,-1,-44,-15,6
AU,Australia,,,,,,2020-09-21,-17,-6,-3,-44,-19,8
AU,Australia,,,,,,2020-09-22,-19,-6,-14,-44,-20,9
AU,Australia,,,,,,2020-09-23,-18,-6,-12,-44,-19,10
AU,Australia,,,,,,2020-09-24,-19,-5,-5,-44,-20,9
AU,Australia,,,,,,2020-09-25,-18,-2,-24,-44,-19,10
AU,Australia,,,,,,2020-09-26,-17,-2,-11,-39,-10,7
AU,Australia,,,,,,2020-09-27,-16,-6,9,-40,-13,5
AU,Australia,,,,,,2020-09-28,-15,-3,1,-49,-30,10
AU,Australia,,,,,,2020-09-29,-16,-2,-9,-46,-25,10
AU,Australia,,,,,,2020-09-30,-16,-4,-14,-46,-26,10
AU,Australia,,,,,,2020-10-01,-15,-1,7,-44,-25,9
AU,Australia,,,,,,2020-10-02,-14,4,6,-41,-25,8
AU,Australia,,,,,,2020-10-03,-16,0,16,-33,-13,5
AU,Australia,,,,,,2020-10-04,-15,-6,19,-35,-16,4
AU,Australia,,,,,,2020-10-05,-19,-10,17,-55,-55,13
AU,Australia,,,,,,2020-10-06,-17,1,-21,-45,-23,9
AU,Australia,,,,,,2020-10-07,-18,-4,-22,-45,-21,10
AU,Australia,,,,,,2020-10-08,-19,-4,-13,-46,-22,10
AU,Australia,,,,,,2020-10-09,-16,1,-9,-42,-19,8
AU,Australia,,,,,,2020-10-10,-15,0,11,-35,-6,5
AU,Australia,,,,,,2020-10-11,-16,-2,12,-39,-11,5
AU,Australia,,,,,,2020-10-12,-17,-2,-10,-43,-13,7
AU,Australia,,,,,,2020-10-13,-19,-3,-16,-42,-14,8
AU,Australia,,,,,,2020-10-14,-17,-3,-10,-41,-13,8
AU,Australia,,,,,,2020-10-15,-18,-2,-10,-40,-13,8
AU,Australia,,,,,,2020-10-16,-15,2,-17,-38,-11,7
AU,Australia,,,,,,2020-10-17,-15,0,-5,-34,-7,6
AU,Australia,,,,,,2020-10-18,-17,-3,-6,-41,-12,6
AU,Australia,,,,,,2020-10-19,-16,-1,-13,-41,-11,7
AU,Australia,,,,,,2020-10-20,-17,-2,-14,-40,-13,7
AU,Australia,,,,,,2020-10-21,-16,-3,-9,-38,-12,7
AU,Australia,,,,,,2020-10-22,-15,0,-1,-38,-13,7
AU,Australia,,,,,,2020-10-23,-14,4,0,-39,-21,9
AU,Australia,,,,,,2020-10-24,-16,2,-27,-38,-9,7
AU,Australia,,,,,,2020-10-25,-17,-3,-21,-43,-13,6
AU,Australia,,,,,,2020-10-26,-18,-2,-27,-44,-12,7
AU,Australia,,,,,,2020-10-27,-19,-2,-27,-40,-13,8
AU,Australia,,,,,,2020-10-28,-12,-1,-17,-38,-11,7
AU,Australia,,,,,,2020-10-29,-12,1,-15,-39,-11,7
AU,Australia,,,,,,2020-10-30,-9,6,-13,-35,-9,5
AU,Australia,,,,,,2020-10-31,-9,3,-17,-31,-5,4
AU,Australia,,,,,,2020-11-01,-10,-1,-10,-39,-10,4
AU,Australia,,,,,,2020-11-02,-8,3,-8,-40,-14,6
AU,Australia,,,,,,2020-11-03,-11,-1,-1,-41,-22,8
AU,Australia,,,,,,2020-11-04,-14,-2,-21,-40,-11,7
AU,Australia,,,,,,2020-11-05,-16,-2,-25,-42,-12,7
AU,Australia,,,,,,2020-11-06,-10,4,-14,-37,-9,5
AU,Australia,,,,,,2020-11-07,-7,2,-4,-32,-3,4
AU,Australia,,,,,,2020-11-08,-7,2,5,-36,-8,4
CA,Canada,,,,,,2020-02-15,4,2,10,3,1,0
CA,Canada,,,,,,2020-02-16,13,8,41,4,0,-2
CA,Canada,,,,,,2020-02-17,-12,-15,63,-28,-52,11
CA,Canada,,,,,,2020-02-18,-1,4,6,-1,-1,1
CA,Canada,,,,,,2020-02-19,1,1,9,0,0,0
CA,Canada,,,,,,2020-02-20,6,4,14,-1,1,0
CA,Canada,,,,,,2020-02-21,2,-1,10,-1,-3,1
CA,Canada,,,,,,2020-02-22,8,5,28,6,6,-1
CA,Canada,,,,,,2020-02-23,10,6,36,5,5,-1
CA,Canada,,,,,,2020-02-24,3,2,19,-1,3,0
CA,Canada,,,,,,2020-02-25,2,5,9,0,3,0
CA,Canada,,,,,,2020-02-26,-2,2,1,-2,1,1
CA,Canada,,,,,,2020-02-27,-8,-9,-6,-5,-5,4
CA,Canada,,,,,,2020-02-28,-1,1,-5,1,0,1
CA,Canada,,,,,,2020-02-29,7,7,11,6,7,0
CA,Canada,,,,,,2020-03-01,10,9,23,6,5,-1
CA,Canada,,,,,,2020-03-02,3,3,1,-2,-1,1
CA,Canada,,,,,,2020-03-03,4,6,8,-2,0,0
CA,Canada,,,,,,2020-03-04,5,4,11,0,-1,1
CA,Canada,,,,,,2020-03-05,7,5,18,-1,-2,1
CA,Canada,,,,,,2020-03-06,1,-1,6,-3,-1,1
CA,Canada,,,,,,2020-03-07,6,5,17,3,6,0
CA,Canada,,,,,,2020-03-08,9,7,50,3,4,0
CA,Canada,,,,,,2020-03-09,4,4,31,-3,2,1
CA,Canada,,,,,,2020-03-10,-1,1,-2,-6,1,1
CA,Canada,,,,,,2020-03-11,3,7,12,-3,2,1
CA,Canada,,,,,,2020-03-12,7,27,11,-6,2,1
CA,Canada,,,,,,2020-03-13,-5,35,-16,-17,-6,5
CA,Canada,,,,,,2020-03-14,-11,19,-8,-19,-1,5
CA,Canada,,,,,,2020-03-15,-12,11,28,-22,-5,4
CA,Canada,,,,,,2020-03-16,-12,23,15,-37,-27,10
CA,Canada,,,,,,2020-03-17,-27,13,7,-45,-35,14
CA,Canada,,,,,,2020-03-18,-33,7,14,-48,-40,16
CA,Canada,,,,,,2020-03-19,-36,4,18,-52,-43,17
CA,Canada,,,,,,2020-03-20,-44,-5,-8,-54,-45,20
CA,Canada,,,,,,2020-03-21,-49,-12,11,-49,-32,13
CA,Canada,,,,,,2020-03-22,-51,-21,4,-54,-35,11
CA,Canada,,,,,,2020-03-23,-45,-13,-27,-63,-51,20
CA,Canada,,,,,,2020-03-24,-49,-15,-10,-64,-55,22
CA,Canada,,,,,,2020-03-25,-53,-21,1,-65,-59,23
CA,Canada,,,,,,2020-03-26,-54,-21,-18,-68,-59,25
CA,Canada,,,,,,2020-03-27,-55,-21,-10,-66,-59,26
CA,Canada,,,,,,2020-03-28,-59,-27,-30,-64,-44,17
CA,Canada,,,,,,2020-03-29,-59,-35,-16,-66,-44,14
CA,Canada,,,,,,2020-03-30,-54,-27,-32,-70,-60,23
CA,Canada,,,,,,2020-03-31,-51,-19,-13,-68,-60,23
CA,Canada,,,,,,2020-04-01,-52,-21,-10,-68,-61,24
CA,Canada,,,,,,2020-04-02,-53,-23,-16,-70,-61,25
CA,Canada,,,,,,2020-04-03,-55,-23,-33,-69,-60,27
CA,Canada,,,,,,2020-04-04,-57,-25,-17,-63,-45,17
CA,Canada,,,,,,2020-04-05,-63,-45,-13,-67,-46,14
CA,Canada,,,,,,2020-04-06,-51,-21,2,-68,-60,23
CA,Canada,,,,,,2020-04-07,-52,-18,-1,-68,-61,24
CA,Canada,,,,,,2020-04-08,-51,-17,-3,-67,-61,24
CA,Canada,,,,,,2020-04-09,-44,-3,-15,-68,-62,24
CA,Canada,,,,,,2020-04-10,-70,-43,-24,-77,-81,33
CA,Canada,,,,,,2020-04-11,-54,-15,-22,-63,-47,17
CA,Canada,,,,,,2020-04-12,-74,-62,-4,-67,-51,14
CA,Canada,,,,,,2020-04-13,-55,-29,-25,-74,-69,26
CA,Canada,,,,,,2020-04-14,-50,-16,-11,-68,-60,24
CA,Canada,,,,,,2020-04-15,-50,-19,-14,-68,-60,24
CA,Canada,,,,,,2020-04-16,-49,-18,-6,-68,-60,25
CA,Canada,,,,,,2020-04-17,-53,-22,-22,-67,-59,27
CA,Canada,,,,,,2020-04-18,-54,-24,-3,-57,-40,16
CA,Canada,,,,,,2020-04-19,-60,-43,-13,-64,-42,14
CA,Canada,,,,,,2020-04-20,-46,-19,15,-65,-58,22
CA,Canada,,,,,,2020-04-21,-50,-22,-17,-68,-58,23
CA,Canada,,,,,,2020-04-22,-50,-22,-22,-67,-58,24
CA,Canada,,,,,,2020-04-23,-49,-19,-1,-66,-58,24
CA,Canada,,,,,,2020-04-24,-52,-22,-3,-65,-57,25
CA,Canada,,,,,,2020-04-25,-51,-21,16,-54,-39,14
CA,Canada,,,,,,2020-04-26,-57,-39,-6,-62,-41,13
CA,Canada,,,,,,2020-04-27,-45,-17,14,-64,-56,21
CA,Canada,,,,,,2020-04-28,-46,-16,14,-64,-57,16
CA,Canada,,,,,,2020-04-29,-46,-17,6,-64,-57,22
CA,Canada,,,,,,2020-04-30,-47,-17,-4,-65,-57,23
CA,Canada,,,,,,2020-05-01,-47,-16,10,-61,-55,23
CA,Canada,,,,,,2020-05-02,-49,-18,15,-52,-36,14
CA,Canada,,,,,,2020-05-03,-51,-32,47,-54,-35,11
CA,Canada,,,,,,2020-05-04,-42,-14,5,-64,-54,20
CA,Canada,,,,,,2020-05-05,-42,-10,32,-62,-54,20
CA,Canada,,,,,,2020-05-06,-41,-11,36,-60,-54,20
CA,Canada,,,,,,2020-05-07,-42,-11,32,-62,-54,21
CA,Canada,,,,,,2020-05-08,-45,-11,9,-62,-53,22
CA,Canada,,,,,,2020-05-09,-44,-6,0,-55,-32,13
CA,Canada,,,,,,2020-05-10,-44,-24,20,-55,-30,10
CA,Canada,,,,,,2020-05-11,-41,-14,19,-62,-52,19
CA,Canada,,,,,,2020-05-12,-41,-11,20,-61,-51,20
CA,Canada,,,,,,2020-05-13,-38,-9,46,-58,-51,19
CA,Canada,,,,,,2020-05-14,-38,-10,37,-60,-51,20
CA,Canada,,,,,,2020-05-15,-41,-10,24,-59,-52,21
CA,Canada,,,,,,2020-05-16,-40,-9,62,-47,-30,10
CA,Canada,,,,,,2020-05-17,-41,-23,86,-51,-29,8
CA,Canada,,,,,,2020-05-18,-48,-27,94,-69,-79,24
CA,Canada,,,,,,2020-05-19,-31,0,57,-57,-49,18
CA,Canada,,,,,,2020-05-20,-28,1,70,-54,-49,17
CA,Canada,,,,,,2020-05-21,-30,-2,73,-55,-49,18
CA,Canada,,,,,,2020-05-22,-34,-5,63,-54,-46,18
CA,Canada,,,,,,2020-05-23,-33,-4,85,-42,-21,9
CA,Canada,,,,,,2020-05-24,-32,-14,115,-43,-21,6
CA,Canada,,,,,,2020-05-25,-26,-4,64,-55,-48,16
CA,Canada,,,,,,2020-05-26,-28,-3,80,-54,-46,16
CA,Canada,,,,,,2020-05-27,-26,0,82,-52,-46,16
CA,Canada,,,,,,2020-05-28,-28,-3,64,-54,-45,17
CA,Canada,,,,,,2020-05-29,-32,-5,51,-53,-44,18
CA,Canada,,,,,,2020-05-30,-32,-5,58,-41,-14,9
CA,Canada,,,,,,2020-05-31,-30,-12,69,-43,-13,7
CA,Canada,,,,,,2020-06-01,-23,-2,81,-51,-43,14
CA,Canada,,,,,,2020-06-02,-27,-3,64,-53,-43,16
CA,Canada,,,,,,2020-06-03,-27,-3,68,-52,-43,16
CA,Canada,,,,,,2020-06-04,-25,0,108,-50,-43,15
CA,Canada,,,,,,2020-06-05,-29,-3,101,-50,-42,15
CA,Canada,,,,,,2020-06-06,-29,-5,88,-40,-13,8
CA,Canada,,,,,,2020-06-07,-26,-9,130,-39,-12,5
CA,Canada,,,,,,2020-06-08,-21,-2,100,-51,-42,14
CA,Canada,,,,,,2020-06-09,-24,-2,90,-52,-41,14
CA,Canada,,,,,,2020-06-10,-22,-1,78,-51,-42,15
CA,Canada,,,,,,2020-06-11,-21,0,100,-50,-41,15
CA,Canada,,,,,,2020-06-12,-25,-2,89,-49,-40,14
CA,Canada,,,,,,2020-06-13,-25,-3,111,-36,-8,6
CA,Canada,,,,,,2020-06-14,-22,-7,142,-37,-7,4
CA,Canada,,,,,,2020-06-15,-18,0,104,-49,-41,13
CA,Canada,,,,,,2020-06-16,-18,3,136,-47,-40,13
CA,Canada,,,,,,2020-06-17,-19,2,123,-47,-41,13
CA,Canada,,,,,,2020-06-18,-17,5,139,-47,-40,13
CA,Canada,,,,,,2020-06-19,-21,4,128,-45,-40,11
